Sat Aug 21 16:28:57 2021    SYPA_Profile.txt

         1254974 function calls (1235868 primitive calls) in 2.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       19    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:2034(read)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:1(<module>)
       20    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/reduction.py:261(dump)
        1    0.000    0.000    0.008    0.008 /usr/lib/python3/dist-packages/six.py:21(<module>)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/random/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/linalg/algebraicconnectivity.py:1(<module>)
      116    0.001    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:782(_getitem_lowerdim)
     1102    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap>:156(__enter__)
     3583    0.005    0.000    0.008    0.000 /usr/lib/python3.9/inspect.py:2515(__init__)
       32    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:4337(reindex)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:6398(pyparsing_common)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_memmapping_reducer.py:1(<module>)
       28    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:1419(format_values_with)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1(<module>)
       32    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:4564(reindex)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/random/_pickle.py:1(<module>)
       18    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/frame.py:1443(to_dict)
      342    0.001    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:796(copy)
       88    0.008    0.000    0.008    0.000 /usr/lib/python3/dist-packages/six.py:141(__init__)
      135    0.000    0.000    0.008    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:1479(_getitem_axis)
        1    0.000    0.000    0.008    0.008 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/transform/_rotation_groups.py:1(<module>)
      535    0.002    0.000    0.008    0.000 /usr/lib/python3.9/typing.py:722(__init__)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/constants/__init__.py:1(<module>)
     4042    0.002    0.000    0.007    0.000 /usr/lib/python3.9/enum.py:334(__call__)
       78    0.000    0.000    0.007    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/decorators.py:416(py_random_state)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/misc.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/__init__.py:1(<module>)
      911    0.007    0.000    0.007    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/overrides.py:1(<module>)
     3735    0.003    0.000    0.007    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1470(is_extension_array_dtype)
     8912    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:123(<listcomp>)
       72    0.001    0.000    0.007    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/__init__.py:1287(_preprocess_data)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cm.py:32(_gen_cmap_registry)
       38    0.000    0.000    0.007    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/process_executor.py:135(wakeup)
        2    0.000    0.000    0.007    0.003 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/parallel.py:730(_initialize_backend)
     1416    0.004    0.000    0.007    0.000 /usr/lib/python3.9/functools.py:35(update_wrapper)
        2    0.000    0.000    0.007    0.003 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_parallel_backends.py:486(configure)
       38    0.000    0.000    0.007    0.000 /usr/lib/python3.9/multiprocessing/connection.py:186(send_bytes)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/excel/__init__.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.9/uuid.py:1(<module>)
    21076    0.005    0.000    0.007    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/generic.py:30(_check)
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/mathtext.py:1(<module>)
       38    0.000    0.000    0.007    0.000 /usr/lib/python3.9/multiprocessing/connection.py:395(_send_bytes)
      110    0.007    0.000    0.007    0.000 {built-in method posix.write}
        1    0.000    0.000    0.007    0.007 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/__init__.py:1(<module>)
       38    0.000    0.000    0.007    0.000 /usr/lib/python3.9/multiprocessing/connection.py:370(_send)
     1493    0.003    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:127(__init__)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/__init__.py:1(<module>)
        2    0.000    0.000    0.006    0.003 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/executor.py:19(get_memmapping_executor)
        2    0.000    0.000    0.006    0.003 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/executor.py:25(get_memmapping_executor)
      489    0.002    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:998(iget)
     1200    0.001    0.000    0.006    0.000 {method 'extend' of 'list' objects}
       32    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:4815(_reindex_axes)
     2160    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:166(_get_module_lock)
 1153/852    0.002    0.000    0.006    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/categorical.py:1(<module>)
17334/17330    0.005    0.000    0.006    0.000 {method 'join' of 'str' objects}
       18    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/frame.py:1074(itertuples)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/_geometric_slerp.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.9/platform.py:3(<module>)
     1565    0.002    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:538(name)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/ewm.py:1(<module>)
     1389    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
       19    0.000    0.000    0.006    0.000 SYPA_Scores.py:71(<genexpr>)
      342    0.001    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:740(_convert_tuple)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/interval.py:1(<module>)
     1058    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:203(_lock_unlock_module)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/constants/codata.py:7(<module>)
     2733    0.002    0.000    0.006    0.000 {built-in method builtins.max}
       13    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:4347(drop)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/distance.py:1(<module>)
       72    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/frame.py:1145(<genexpr>)
       13    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:4124(drop)
       27    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3294(__init__)
      122    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:1775(_make_fixed_width)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/__init__.py:1(<module>)
      545    0.002    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:5411(__finalize__)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/chordal.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/shape_base.py:1(<module>)
        8    0.000    0.000    0.006    0.001 /usr/lib/python3.9/dataclasses.py:1012(wrap)
      305    0.000    0.000    0.006    0.000 /usr/lib/python3.9/re.py:203(sub)
       20    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:561(dump)
       13    0.000    0.000    0.006    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:4160(_drop_axis)
        8    0.000    0.000    0.006    0.001 /usr/lib/python3.9/dataclasses.py:809(_process_class)
       20    0.002    0.000    0.005    0.000 {function CloudPickler.dump at 0x7fb692cf00d0}
       19    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/construction.py:632(create_series_with_explicit_dtype)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:1(<module>)
     1024    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1500(_get_spec)
     2568    0.001    0.000    0.005    0.000 /usr/lib/python3.9/re.py:188(match)
     1504    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
     1210    0.004    0.000    0.005    0.000 /usr/lib/python3.9/inspect.py:2798(__init__)
      142    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1577(from_array)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/matrixlib/__init__.py:1(<module>)
       56    0.003    0.000    0.005    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1(<module>)
      108    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/docstring.py:38(__call__)
    44055    0.005    0.000    0.005    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/components/__init__.py:1(<module>)
     1153    0.002    0.000    0.005    0.000 /usr/lib/python3.9/typing.py:130(_type_check)
      987    0.001    0.000    0.005    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/matrixlib/defmatrix.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/func_inspect.py:1(<module>)
       19    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1690(create_block_manager_from_arrays)
     1822    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
      342    0.001    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/frame.py:3833(_sanitize_column)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/__init__.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1(<module>)
      155    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/construction.py:554(_try_cast)
       32    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:915(from_list)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/linalg/__init__.py:1(<module>)
      190    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/util/_decorators.py:376(<listcomp>)
      915    0.001    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:288(make_block_same_class)
       19    0.002    0.000    0.005    0.000 {method 'read' of 'pandas._libs.parsers.TextReader' objects}
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/logger.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/defchararray.py:1(<module>)
      627    0.000    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/missing.py:50(isna)
      184    0.001    0.000    0.005    0.000 /usr/lib/python3.9/typing.py:815(__getitem__)
      684    0.001    0.000    0.005    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:1147(_convert_to_indexer)
        1    0.000    0.000    0.005    0.005 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:1(<module>)
      286    0.001    0.000    0.004    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/overrides.py:89(verify_matching_signatures)
        1    0.000    0.000    0.004    0.004 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/disk.py:1(<module>)
