Tue Jul 20 19:06:30 2021    profile.txt

         27953028 function calls (27862936 primitive calls) in 12.900 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/utils.py:18(CurrentEdge)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:564(ndenumerate)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/union_find.py:8(UnionFind)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:386(Semaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/rrule.py:303(rrule)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:2057(ObjectValuesExtensionBlock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/linalg/attrmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/_globals.py:57(_NoValueType)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2881(_Base)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1414(_AxLine)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImagePalette.py:24(ImagePalette)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:898(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:1167(OutMultiEdgeView)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/rolling.py:2145(RollingGroupby)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1583(PowerNorm)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/rrule.py:1313(_genitem)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:6862(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/algorithms.py:1263(SelectNFrame)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/scale.py:236(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_testing.py:2922(SubclassedDataFrame)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1755(Ship)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3270(Regex)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1634(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/_expm_multiply.py:314(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:613(ndindex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/datetime.py:1145(tzinfo)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:635(_register_writer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/geo.py:229(_GeoTransform)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/blocking_input.py:327(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/units.py:153(DecimalConverter)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1431(_should_parse_dates)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:581(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:1120(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ctypes/__init__.py:368(_FuncPtr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1242(Timer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:132(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:2360(LogLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:469(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:6739(_frommethod)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/arrayprint.py:1266(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 <decorator-gen-12>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dates.py:647(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1194(_StderrHandler)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/numpy/function.py:45(__call__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:738(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/flow_matrix.py:96(SuperLUInverseLaplacian)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dviread.py:615(Vf)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:350(FontEntry)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/simple_paths.py:561(PathBuffer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cm.py:57(__init__)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3675(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:196(_DummyAxis)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffTags.py:23(TagInfo)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:48(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/numeric.py:19(NumericArray)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:553(_AdjointLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:2582(EllipseSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/gzip.py:74(_PaddedFile)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/scale.py:25(ScaleBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:687(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 <decorator-gen-655>:1(<module>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:624(_register_loader)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/tri/triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4802(Optional)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:320(ConditionBinOp)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:1576(MultiCursor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/node_classification/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ctypes/__init__.py:154(py_object)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:306(DiDegreeView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/polar.py:266(ThetaTick)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:3491(StatusbarBase)
        5    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:110(_compose2)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:2085(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:537(_select_options)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:754(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:72(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/compat/py3k.py:88(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:2001(NewType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pprint.py:77(_safe_key)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/_pep440.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:54(_UFuncNoLoopError)
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:176(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:437(_IonContext)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:366(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:1133(InEdgeView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:795(Quoter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/contour.py:35(ClabelText)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PngImagePlugin.py:237(iTXt)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:608(TermValue)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/parser/_parser.py:225(_resultbase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:2652(LassoSelector)
        1    0.000    0.000    0.000    0.000 <decorator-gen-72>:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:593(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/container.py:43(BarContainer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/printing.py:544(PrettyDict)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/graphml.py:624(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/xml/etree/ElementTree.py:1281(XMLPullParser)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:110(nd_grid)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/ordered.py:44(OrderedGraph)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_qt5.py:967(ConfigureSubplotsQt)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:2689(TransformedPath)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:3619(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:1932(PyZipFile)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/spines.py:478(SpinesProxy)
        1    0.000    0.000    0.000    0.000 <decorator-gen-101>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/utils.py:54(_Deprecate)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_testing.py:2784(RNGContext)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/groupby/generic.py:120(pin_allowlisted_properties)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/csv.py:165(Sniffer)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_managers.py:15(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 <decorator-gen-60>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/offsetbox.py:1719(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/rrule.py:65(weekday)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1761(NoNorm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:715(_SharedFile)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/multi.py:81(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:274(ArpackError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/xml/etree/ElementTree.py:1116(_ListDataStream)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:513(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1055(Node)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1478(VertexSelector)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3673(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/GimpPaletteFile.py:22(GimpPaletteFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageSequence.py:19(Iterator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/animation.py:101(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1040(StreamHandler)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:3725(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:596(_translate_key)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:1231(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend.py:51(DraggableLegend)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/scale.py:116(FuncTransform)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1239(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/json/_json.py:1030(FrameParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/csv.py:54(excel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:124(_LazyModule)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/utils.py:56(GlobalRelabelThreshold)
        1    0.000    0.000    0.000    0.000 <decorator-gen-99>:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:103(_noop)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:186(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/selectors.py:61(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:610(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2954(_Curve)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:729(Filter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parquet.py:229(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/groupby/ops.py:989(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/base.py:107(NoNewAttributesMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/csv.py:130(DictWriter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:688(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 <decorator-gen-117>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:792(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:57(_Flavour)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:634(_xkcd)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/scale.py:362(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:1532(LogNorm)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/animation.py:1488(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:371(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:173(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/deprecation.py:27(_DeprecationHelperStr)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:1235(InMultiEdgeView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/__future__.py:81(_Feature)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/category.py:172(UnitData)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dates.py:864(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/ops.py:588(MathCall)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/image.py:1354(BboxImage)
        1    0.000    0.000    0.000    0.000 <decorator-gen-165>:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:878(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:815(OutMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:259(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/posixpath.py:52(normcase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PpmImagePlugin.py:47(PpmImageFile)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/polar.py:510(RadialTick)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:1381(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:591(LZMACompressor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/multi.py:120(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/_threadsafety.py:13(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:34(_axis_method_wrapper)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/_pytesttester.py:48(PytestTester)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:1806(IndexLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PngImagePlugin.py:259(PngInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageFile.py:323(StubImageFile)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetCurrentProcessExplicitAppUserModelID}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/json/_json.py:982(SeriesParser)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/_factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/lxml/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-170>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-44>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/coreviews.py:63(AdjacencyView)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/coreviews.py:302(FilterAdjacency)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_editor/_formlayout.py:161(FontLayout)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_tools.py:464(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:210(MGridClass)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:81(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/geo.py:277(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/category.py:122(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_tools.py:406(_ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1085(Box)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2295(Sawtooth)
